Rank,University,Location,Overall Score,Overall Teaching Score,Research Score,Research Quality,Industry Income Score,International Outlook Score
2334,Luxor University,Egypt,0.0,0.0,0.0,0.0,0.0,0.0
2335,Lyceum-Northwestern University,Philippines,0.0,0.0,0.0,0.0,0.0,0.0
2336,Maasai Mara University,Kenya,0.0,0.0,0.0,0.0,0.0,0.0
2337,Machakos University,Kenya,0.0,0.0,0.0,0.0,0.0,0.0
2338,Magtymguly Turkmen State University,Turkmenistan,0.0,0.0,0.0,0.0,0.0,0.0
2339,Mahatma Jyotiba Phule Rohilkhand University,India,0.0,0.0,0.0,0.0,0.0,0.0
2340,Malatya Turgut Ozal University,Turkey,0.0,0.0,0.0,0.0,0.0,0.0
2341,Malawi University of Science and Technology (MUST),Malawi,0.0,0.0,0.0,0.0,0.0,0.0
2342,Manila Central University,Philippines,0.0,0.0,0.0,0.0,0.0,0.0
2343,Maritime University of Szczecin,Poland,0.0,0.0,0.0,0.0,0.0,0.0
2344,M. Auezov South Kazakhstan University,Kazakhstan,0.0,0.0,0.0,0.0,0.0,0.0
2345,Medizinische Hochschule Hannover,Germany,0.0,0.0,0.0,0.0,0.0,0.0
2346,Middle East College,Oman,0.0,0.0,0.0,0.0,0.0,0.0
2347,Middle East University,Jordan,0.0,0.0,0.0,0.0,0.0,0.0
2348,Middle East University  Lebanon,Lebanon,0.0,0.0,0.0,0.0,0.0,0.0
2349,Midocean University,Comoros,0.0,0.0,0.0,0.0,0.0,0.0
2350,Millat Umidi University,Uzbekistan,0.0,0.0,0.0,0.0,0.0,0.0
2351,Minhaj University Lahore,Pakistan,0.0,0.0,0.0,0.0,0.0,0.0
2352,Misurata University,Libya,0.0,0.0,0.0,0.0,0.0,0.0
2353,"MNS University of Agriculture, Multan",Pakistan,0.0,0.0,0.0,0.0,0.0,0.0
2354,Muban Chombueng Rajabhat University,Thailand,0.0,0.0,0.0,0.0,0.0,0.0
2355,Mukogawa Womens University,Japan,0.0,0.0,0.0,0.0,0.0,0.0
2356,Mulungushi University,Zambia,0.0,0.0,0.0,0.0,0.0,0.0
2357,Musashino University,Japan,0.0,0.0,0.0,0.0,0.0,0.0
2358,Myrat Garryyev State Medical University of Turkmenistan,Turkmenistan,0.0,0.0,0.0,0.0,0.0,0.0
2359,Nagoya University of Commerce & Business,Japan,0.0,0.0,0.0,0.0,0.0,0.0
2360,Nakhchivan State University,Azerbaijan,0.0,0.0,0.0,0.0,0.0,0.0
2361,Nakhon Ratchasima Rajabhat University,Thailand,0.0,0.0,0.0,0.0,0.0,0.0
2362,Namal University,Pakistan,0.0,0.0,0.0,0.0,0.0,0.0
2363,Namangan Engineering Construction Institute,Uzbekistan,0.0,0.0,0.0,0.0,0.0,0.0
2364,Namangan Institute of Engineering and Technology,Uzbekistan,0.0,0.0,0.0,0.0,0.0,0.0
2365,Namangan State University,Uzbekistan,0.0,0.0,0.0,0.0,0.0,0.0
2366,"Nasarawa State University, Keffi",Nigeria,0.0,0.0,0.0,0.0,0.0,0.0
2367,National Defence University - Pakistan,Pakistan,0.0,0.0,0.0,0.0,0.0,0.0
2368,National Film and Television School,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
2369,National Polytechnic University of Armenia,Armenia,0.0,0.0,0.0,0.0,0.0,0.0
2370,National School of Artificial Intelligence (ENSIA),Algeria,0.0,0.0,0.0,0.0,0.0,0.0
2371,National Transport University,Ukraine,0.0,0.0,0.0,0.0,0.0,0.0
2372,National University Odessa Law Academy,Ukraine,0.0,0.0,0.0,0.0,0.0,0.0
2373,National University of Food Technologies,Ukraine,0.0,0.0,0.0,0.0,0.0,0.0
2374,National University of Pharmacy,Ukraine,0.0,0.0,0.0,0.0,0.0,0.0
2375,National University of Quilmes,Argentina,0.0,0.0,0.0,0.0,0.0,0.0
2376,"National University of Science and Technology, Oman",Oman,0.0,0.0,0.0,0.0,0.0,0.0
2377,National University of Technology,Pakistan,0.0,0.0,0.0,0.0,0.0,0.0
2378,National University Philippines,Philippines,0.0,0.0,0.0,0.0,0.0,0.0
2379,"National University, Sudan",Sudan,0.0,0.0,0.0,0.0,0.0,0.0
2380,National University Yuri Kondratyuk Poltava Polytechnic,Ukraine,0.0,0.0,0.0,0.0,0.0,0.0
2381,Navoi State University,Uzbekistan,0.0,0.0,0.0,0.0,0.0,0.0
2382,Nawroz University,Iraq,0.0,0.0,0.0,0.0,0.0,0.0
2383,Netaji Subhas University of Technology,India,0.0,0.0,0.0,0.0,0.0,0.0
2384,Niger Delta University,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0
2385,Niigata University of Health and Welfare,Japan,0.0,0.0,0.0,0.0,0.0,0.0
2386,Nile University of Nigeria,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0
2387,Northeast Ohio Medical University,United States,0.0,0.0,0.0,0.0,0.0,0.0
2388,Norwich University of the Arts,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
2389,NSBM Green University,Sri Lanka,0.0,0.0,0.0,0.0,0.0,0.0
2390,Nueva Ecija University of Science and Technology (NEUST),Philippines,0.0,0.0,0.0,0.0,0.0,0.0
2391,Nukus Innovation Institute,Uzbekistan,0.0,0.0,0.0,0.0,0.0,0.0
2392,October 6 University,Egypt,0.0,0.0,0.0,0.0,0.0,0.0
2393,Odesa National Maritime University,Ukraine,0.0,0.0,0.0,0.0,0.0,0.0
2394,Odesa State University of Internal Affairs,Ukraine,0.0,0.0,0.0,0.0,0.0,0.0
2395,Oguz Han Engineering and Technology University of Turkmenistan,Turkmenistan,0.0,0.0,0.0,0.0,0.0,0.0
2396,Oman Dental College,Oman,0.0,0.0,0.0,0.0,0.0,0.0
2397,Omar Al-Mukhtar University,Libya,0.0,0.0,0.0,0.0,0.0,0.0
2398,Oran Graduate School of Economics,Algeria,0.0,0.0,0.0,0.0,0.0,0.0
2399,ORT Uruguay University,Uruguay,0.0,0.0,0.0,0.0,0.0,0.0
2400,Ostrogradsky National University of Kremenchuk,Ukraine,0.0,0.0,0.0,0.0,0.0,0.0
2401,Osun State University,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0
2402,Otemon Gakuin University,Japan,0.0,0.0,0.0,0.0,0.0,0.0
2403,Palestine Ahliya University,Palestine,0.0,0.0,0.0,0.0,0.0,0.0
2404,Palestine Polytechnic University,Palestine,0.0,0.0,0.0,0.0,0.0,0.0
2405,Palestine Technical University  Kadoorie,Palestine,0.0,0.0,0.0,0.0,0.0,0.0
2406,Panteion University of Social and Political Sciences,Greece,0.0,0.0,0.0,0.0,0.0,0.0
2407,Panthon-Assas University (Paris 2),France,0.0,0.0,0.0,0.0,0.0,0.0
2408,Pavlo Tychyna Uman State Pedagogical University,Ukraine,0.0,0.0,0.0,0.0,0.0,0.0
2409,Peoples University of Medical & Health Sciences for Women - Shaheed Benazirabad,Pakistan,0.0,0.0,0.0,0.0,0.0,0.0
2410,Petroleum University of Technology,Iran,0.0,0.0,0.0,0.0,0.0,0.0
2411,Pharos University,Egypt,0.0,0.0,0.0,0.0,0.0,0.0
2412,Philadelphia University (Jordan),Jordan,0.0,0.0,0.0,0.0,0.0,0.0
2413,Philippine State College of Aeronautics,Philippines,0.0,0.0,0.0,0.0,0.0,0.0
2414,Plymouth Marjon University,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
2415,Polis University,Albania,0.0,0.0,0.0,0.0,0.0,0.0
2416,Poltava State Medical University,Ukraine,0.0,0.0,0.0,0.0,0.0,0.0
2417,Pontificia Universidad Catlica Madre y Maestra (PUCMM),Dominican Republic,0.0,0.0,0.0,0.0,0.0,0.0
2418,Positivo University,Brazil,0.0,0.0,0.0,0.0,0.0,0.0
2419,Presidency University,India,0.0,0.0,0.0,0.0,0.0,0.0
2420,PSB University Cambodia,Cambodia,0.0,0.0,0.0,0.0,0.0,0.0
2421,PUC-Campinas,Brazil,0.0,0.0,0.0,0.0,0.0,0.0
2422,Qaiwan International University,Iraq,0.0,0.0,0.0,0.0,0.0,0.0
2423,Queen Arwa University,Yemen,0.0,0.0,0.0,0.0,0.0,0.0
2424,Queen Margaret University,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
2425,Quezon City University,Philippines,0.0,0.0,0.0,0.0,0.0,0.0
2426,Q University,Kazakhstan,0.0,0.0,0.0,0.0,0.0,0.0
2427,Rajarata University of Sri Lanka,Sri Lanka,0.0,0.0,0.0,0.0,0.0,0.0
2428,RAK Medical and Health Sciences University,United Arab Emirates,0.0,0.0,0.0,0.0,0.0,0.0
2429,Rawalpindi Medical University,Pakistan,0.0,0.0,0.0,0.0,0.0,0.0
2430,Regional Autonomous University of the Andes (UNIANDES),Ecuador,0.0,0.0,0.0,0.0,0.0,0.0
2431,Relizane University,Algeria,0.0,0.0,0.0,0.0,0.0,0.0
2432,Ritsumeikan Asia Pacific University (APU),Japan,0.0,0.0,0.0,0.0,0.0,0.0
2433,Rivers State University,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0
2434,Rome Business School,Italy,0.0,0.0,0.0,0.0,0.0,0.0
2435,Rose Bruford College,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
2436,Royal Academy of Dramatic Art (RADA),United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
2437,Royal Academy of Music,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
2438,Royal Agricultural University,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
2439,"Royal Central School of Speech and Drama, University of London",United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
2440,Royal College of Art,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
2441,Royal College of Music,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
2442,Royal Conservatoire of Scotland,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
2443,Royal Northern College of Music,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
2444,Saint Louis University (Philippines),Philippines,0.0,0.0,0.0,0.0,0.0,0.0
2445,"Saint Thomas University, Colombia",Colombia,0.0,0.0,0.0,0.0,0.0,0.0
2446,Sakon Nakhon Rajabhat University,Thailand,0.0,0.0,0.0,0.0,0.0,0.0
2447,Samarkand Institute of Economics and Service (SamISI),Uzbekistan,0.0,0.0,0.0,0.0,0.0,0.0
2448,Samarkand State Institute of Foreign Languages,Uzbekistan,0.0,0.0,0.0,0.0,0.0,0.0
2449,Samarkand State Medical University,Uzbekistan,0.0,0.0,0.0,0.0,0.0,0.0
2450,Samarkand State University,Uzbekistan,0.0,0.0,0.0,0.0,0.0,0.0
2451,Samsun University,Turkey,0.0,0.0,0.0,0.0,0.0,0.0
2452,Satya Wacana Christian University,Indonesia,0.0,0.0,0.0,0.0,0.0,0.0
2453,School of Higher Commercial Studies (EHEC Algiers),Algeria,0.0,0.0,0.0,0.0,0.0,0.0
2454,SDU University,Kazakhstan,0.0,0.0,0.0,0.0,0.0,0.0
2455,Sebha University,Libya,0.0,0.0,0.0,0.0,0.0,0.0
2456,SEGi University,Malaysia,0.0,0.0,0.0,0.0,0.0,0.0
2457,Senshu University,Japan,0.0,0.0,0.0,0.0,0.0,0.0
2458,Seyitnazar Seydi Turkmen State Pedagogical Institute,Turkmenistan,0.0,0.0,0.0,0.0,0.0,0.0
2459,"Shah Abdul Latif University, Khairpur",Pakistan,0.0,0.0,0.0,0.0,0.0,0.0
2460,Shaheed Benazir Bhutto Women University Peshawar,Pakistan,0.0,0.0,0.0,0.0,0.0,0.0
2461,Shaheed Mohtarma Benazir Bhutto Medical University,Pakistan,0.0,0.0,0.0,0.0,0.0,0.0
2462,Shaheed Zulfiqar Ali Bhutto Medical University,Pakistan,0.0,0.0,0.0,0.0,0.0,0.0
2463,Silesian University in Opava,Czechia,0.0,0.0,0.0,0.0,0.0,0.0
2464,SIMAD University,Somalia,0.0,0.0,0.0,0.0,0.0,0.0
2465,Simn Bolvar University (Colombia),Colombia,0.0,0.0,0.0,0.0,0.0,0.0
2466,Sir Syed University of Engineering and Technology,Pakistan,0.0,0.0,0.0,0.0,0.0,0.0
2467,Sisaket Rajabhat University,Thailand,0.0,0.0,0.0,0.0,0.0,0.0
2468,Sivas University of Science and Technology,Turkey,0.0,0.0,0.0,0.0,0.0,0.0
2469,Social Sciences University of Ankara,Turkey,0.0,0.0,0.0,0.0,0.0,0.0
2470,Sohar University,Oman,0.0,0.0,0.0,0.0,0.0,0.0
2471,Soran University,Iraq,0.0,0.0,0.0,0.0,0.0,0.0
2472,Southern Technical University,Iraq,0.0,0.0,0.0,0.0,0.0,0.0
2473,Sphinx University,Egypt,0.0,0.0,0.0,0.0,0.0,0.0
2474,Sri Balaji Vidyapeeth,India,0.0,0.0,0.0,0.0,0.0,0.0
2475,Sri Padmavati Mahila Visvavidyalayam (Women's University),India,0.0,0.0,0.0,0.0,0.0,0.0
2476,SR University,India,0.0,0.0,0.0,0.0,0.0,0.0
2477,State Energy Institute of Turkmenistan,Turkmenistan,0.0,0.0,0.0,0.0,0.0,0.0
2478,Stepan Gzhytskyi National University of Veterinary Medicine and Biotechnologies of Lviv,Ukraine,0.0,0.0,0.0,0.0,0.0,0.0
2479,"St Marys University College, Belfast",United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
2480,"St Marys University, Twickenham",United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
2481,Stranmillis University College,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
2482,Sugiyama Jogakuen University,Japan,0.0,0.0,0.0,0.0,0.0,0.0
2483,Sulaimani Polytechnic University,Iraq,0.0,0.0,0.0,0.0,0.0,0.0
2484,Sumgayit State University,Azerbaijan,0.0,0.0,0.0,0.0,0.0,0.0
2485,Sumy State Pedagogical University named after A.S. Makarenko,Ukraine,0.0,0.0,0.0,0.0,0.0,0.0
2486,Tafila Technical University,Jordan,0.0,0.0,0.0,0.0,0.0,0.0
2487,Takushoku University,Japan,0.0,0.0,0.0,0.0,0.0,0.0
2488,Tarlac Agricultural University,Philippines,0.0,0.0,0.0,0.0,0.0,0.0
2489,Tarsus University,Turkey,0.0,0.0,0.0,0.0,0.0,0.0
2490,Tashkent Institute of Chemical Technology,Uzbekistan,0.0,0.0,0.0,0.0,0.0,0.0
2491,Tashkent Institute of Textile and Light Industry,Uzbekistan,0.0,0.0,0.0,0.0,0.0,0.0
2492,Tashkent International University of Financial Management and Technology (TIFT),Uzbekistan,0.0,0.0,0.0,0.0,0.0,0.0
2493,Tashkent Metropolitan University,Uzbekistan,0.0,0.0,0.0,0.0,0.0,0.0
2494,Tashkent Pediatric Medical Institute,Uzbekistan,0.0,0.0,0.0,0.0,0.0,0.0
2495,Tashkent Pharmaceutical Institute,Uzbekistan,0.0,0.0,0.0,0.0,0.0,0.0
2496,Tashkent State Dental Institute,Uzbekistan,0.0,0.0,0.0,0.0,0.0,0.0
2497,Tashkent State Pedagogical University named after Nizami,Uzbekistan,0.0,0.0,0.0,0.0,0.0,0.0
2498,Tashkent State Technical University,Uzbekistan,0.0,0.0,0.0,0.0,0.0,0.0
2499,Tashkent State Transport University,Uzbekistan,0.0,0.0,0.0,0.0,0.0,0.0
2500,Tashkent State University of Economics,Uzbekistan,0.0,0.0,0.0,0.0,0.0,0.0
2501,Tashkent State University of Law,Uzbekistan,0.0,0.0,0.0,0.0,0.0,0.0
2502,Tashkent State University of Oriental Studies,Uzbekistan,0.0,0.0,0.0,0.0,0.0,0.0
2503,Tata Institute of Fundamental Research,India,0.0,0.0,0.0,0.0,0.0,0.0
2504,T. C. Demirolu Bilim University,Turkey,0.0,0.0,0.0,0.0,0.0,0.0
2505,Teacher Education College of Setif,Algeria,0.0,0.0,0.0,0.0,0.0,0.0
2506,Technical University of Cotopaxi (UTC),Ecuador,0.0,0.0,0.0,0.0,0.0,0.0
2507,Technical University of Moldova,Moldova,0.0,0.0,0.0,0.0,0.0,0.0
2508,Tecmilenio University,Mexico,0.0,0.0,0.0,0.0,0.0,0.0
2509,Tecnolgico de Costa Rica,Costa Rica,0.0,0.0,0.0,0.0,0.0,0.0
2510,Teerthanker Mahaveer University,India,0.0,0.0,0.0,0.0,0.0,0.0
2511,Termez Institute of Engineering and Technology,Uzbekistan,0.0,0.0,0.0,0.0,0.0,0.0
2512,The British University in Dubai,United Arab Emirates,0.0,0.0,0.0,0.0,0.0,0.0
2513,The Catholic University of Eastern Africa,Kenya,0.0,0.0,0.0,0.0,0.0,0.0
2514,The Continents States University,United States,0.0,0.0,0.0,0.0,0.0,0.0
2515,The Government Sadiq College Women University Bahawalpur,Pakistan,0.0,0.0,0.0,0.0,0.0,0.0
2516,"The Graduate University for Advanced Studies, SOKENDAI",Japan,0.0,0.0,0.0,0.0,0.0,0.0
2517,The Islamic University,Iraq,0.0,0.0,0.0,0.0,0.0,0.0
2518,The LNM Institute of Information Technology,India,0.0,0.0,0.0,0.0,0.0,0.0
2519,The National University of Ostroh Academy,Ukraine,0.0,0.0,0.0,0.0,0.0,0.0
2520,The University of Haripur,Pakistan,0.0,0.0,0.0,0.0,0.0,0.0
2521,The University of Shiga Prefecture,Japan,0.0,0.0,0.0,0.0,0.0,0.0
2522,The Women University Multan,Pakistan,0.0,0.0,0.0,0.0,0.0,0.0
2523,The World Islamic Sciences and Education University (WISE),Jordan,0.0,0.0,0.0,0.0,0.0,0.0
2524,Thomas Adewumi University,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0
2525,Tijuana Institute of Technology,Mexico,0.0,0.0,0.0,0.0,0.0,0.0
2526,Tishk International University,Iraq,0.0,0.0,0.0,0.0,0.0,0.0
2527,Tishreen University,Syria,0.0,0.0,0.0,0.0,0.0,0.0
2528,Tissemsilt University,Algeria,0.0,0.0,0.0,0.0,0.0,0.0
2529,Tohoku Gakuin University,Japan,0.0,0.0,0.0,0.0,0.0,0.0
2530,Tokyo University of Foreign Studies,Japan,0.0,0.0,0.0,0.0,0.0,0.0
2531,Trinity Laban Conservatoire of Music and Dance,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
2532,Turan International University,Uzbekistan,0.0,0.0,0.0,0.0,0.0,0.0
2533,Turkmen Agricultural Institute,Turkmenistan,0.0,0.0,0.0,0.0,0.0,0.0
2534,Turkmen Agricultural University named after S.A. Niyazov,Turkmenistan,0.0,0.0,0.0,0.0,0.0,0.0
2535,Turkmen State Architecture and Construction Institute,Turkmenistan,0.0,0.0,0.0,0.0,0.0,0.0
2536,Turkmen State Institute of Economics and Management,Turkmenistan,0.0,0.0,0.0,0.0,0.0,0.0
2537,Turkmen State Institute of Finance,Turkmenistan,0.0,0.0,0.0,0.0,0.0,0.0
2538,Ubon Ratchathani University,Thailand,0.0,0.0,0.0,0.0,0.0,0.0
2539,UBT,Kosovo,0.0,0.0,0.0,0.0,0.0,0.0
2540,UNESC,Brazil,0.0,0.0,0.0,0.0,0.0,0.0
2541,Unichristus,Brazil,0.0,0.0,0.0,0.0,0.0,0.0
2542,United International University,Bangladesh,0.0,0.0,0.0,0.0,0.0,0.0
2543,Universiapolis  Universit Internationale dAgadir,Morocco,0.0,0.0,0.0,0.0,0.0,0.0
2544,Universidad Autnoma de Chiriqu,Panama,0.0,0.0,0.0,0.0,0.0,0.0
2545,Universidad Camilo Jos Cela,Spain,0.0,0.0,0.0,0.0,0.0,0.0
2546,Universidad Catlica de Colombia,Colombia,0.0,0.0,0.0,0.0,0.0,0.0
2547,Universidad Catlica de Cuenca,Ecuador,0.0,0.0,0.0,0.0,0.0,0.0
2548,Universidad Catlica San Pablo,Peru,0.0,0.0,0.0,0.0,0.0,0.0
2549,Universidad Csar Vallejo,Peru,0.0,0.0,0.0,0.0,0.0,0.0
2550,Universidad del Magdalena,Colombia,0.0,0.0,0.0,0.0,0.0,0.0
2551,Universidad del Pacfico,Peru,0.0,0.0,0.0,0.0,0.0,0.0
2552,Universidad del Pacfico Ecuador,Ecuador,0.0,0.0,0.0,0.0,0.0,0.0
2553,Universidad de Pamplona,Colombia,0.0,0.0,0.0,0.0,0.0,0.0
2554,Universidade 11 de Novembro,Angola,0.0,0.0,0.0,0.0,0.0,0.0
2555,Universidade Agostinho Neto,Angola,0.0,0.0,0.0,0.0,0.0,0.0
2556,Universidade Cuto Cuanavale,Angola,0.0,0.0,0.0,0.0,0.0,0.0
2557,Universidade de Luanda,Angola,0.0,0.0,0.0,0.0,0.0,0.0
2558,Universidade do Namibe,Angola,0.0,0.0,0.0,0.0,0.0,0.0
2559,Universidade Jos Eduardo dos Santos,Angola,0.0,0.0,0.0,0.0,0.0,0.0
2560,Universidade Katyavala Bwila,Angola,0.0,0.0,0.0,0.0,0.0,0.0
2561,Universidade Kimpa Vita,Angola,0.0,0.0,0.0,0.0,0.0,0.0
2562,Universidade Lueji A'Nkonde,Angola,0.0,0.0,0.0,0.0,0.0,0.0
2563,Universidade Mandume ya Ndemufayo,Angola,0.0,0.0,0.0,0.0,0.0,0.0
2564,Universidade scar Ribas,Angola,0.0,0.0,0.0,0.0,0.0,0.0
2565,Universidade Rainha Njinga a Mbande (URNM),Angola,0.0,0.0,0.0,0.0,0.0,0.0
2566,Universidad Estatal a Distancia,Costa Rica,0.0,0.0,0.0,0.0,0.0,0.0
2567,Universidade Tcnica de Angola (UTANGA),Angola,0.0,0.0,0.0,0.0,0.0,0.0
2568,Universidad Internacional del Ecuador,Ecuador,0.0,0.0,0.0,0.0,0.0,0.0
2569,Universidad Manuela Beltrn,Colombia,0.0,0.0,0.0,0.0,0.0,0.0
2570,Universidad Mayor de San Simn,Bolivia,0.0,0.0,0.0,0.0,0.0,0.0
2571,Universidad Nacional Abierta y a Distancia (UNAD),Colombia,0.0,0.0,0.0,0.0,0.0,0.0
2572,Universidad Nacional Arturo Jauretche,Argentina,0.0,0.0,0.0,0.0,0.0,0.0
2573,Universidad Nacional de Chimborazo,Ecuador,0.0,0.0,0.0,0.0,0.0,0.0
2574,Universidad Nacional de Itapa,Paraguay,0.0,0.0,0.0,0.0,0.0,0.0
2575,Universidad Nacional de Rafaela (UNRaf),Argentina,0.0,0.0,0.0,0.0,0.0,0.0
2576,Universidad Popular Autnoma del Estado de Puebla,Mexico,0.0,0.0,0.0,0.0,0.0,0.0
2577,Universidad Regional Amaznica Ikiam,Ecuador,0.0,0.0,0.0,0.0,0.0,0.0
2578,Universidad Tecnolgica Centroamericana (UNITEC),Honduras,0.0,0.0,0.0,0.0,0.0,0.0
2579,Universidad Tecnolgica de Bolvar,Colombia,0.0,0.0,0.0,0.0,0.0,0.0
2580,Universidad UTE,Ecuador,0.0,0.0,0.0,0.0,0.0,0.0
2581,Universita IULM,Italy,0.0,0.0,0.0,0.0,0.0,0.0
2582,Universitas Atma Jaya Yogyakarta,Indonesia,0.0,0.0,0.0,0.0,0.0,0.0
2583,Universitas Islam Sultan Agung,Indonesia,0.0,0.0,0.0,0.0,0.0,0.0
2584,Universitas Mercu Buana,Indonesia,0.0,0.0,0.0,0.0,0.0,0.0
2585,Universitas Pembangunan Nasional Veteran Jawa Timur (UPNVJT),Indonesia,0.0,0.0,0.0,0.0,0.0,0.0
2586,Universitas Pendidikan Ganesha (Undiksha),Indonesia,0.0,0.0,0.0,0.0,0.0,0.0
2587,Universitas Pendidikan Nasional (Undiknas),Indonesia,0.0,0.0,0.0,0.0,0.0,0.0
2588,Universitas Tanjungpura,Indonesia,0.0,0.0,0.0,0.0,0.0,0.0
2589,Universit dAin Tmouchent,Algeria,0.0,0.0,0.0,0.0,0.0,0.0
2590,Universit dOran 2 Mohamed Ben Ahmed,Algeria,0.0,0.0,0.0,0.0,0.0,0.0
2591,Universit du Littoral Cte dOpale,France,0.0,0.0,0.0,0.0,0.0,0.0
2592,Universit Mohamed El Bachir El Ibrahimi de Bordj Bou Arrridj,Algeria,0.0,0.0,0.0,0.0,0.0,0.0
2593,University Center Morsli Abdellah of Tipaza,Algeria,0.0,0.0,0.0,0.0,0.0,0.0
2594,University Center of Barika,Algeria,0.0,0.0,0.0,0.0,0.0,0.0
2595,University Center of Illizi,Algeria,0.0,0.0,0.0,0.0,0.0,0.0
2596,University Centre of El-Bayadh,Algeria,0.0,0.0,0.0,0.0,0.0,0.0
2597,University Centre of Maghnia,Algeria,0.0,0.0,0.0,0.0,0.0,0.0
2598,University Centre of Naama,Algeria,0.0,0.0,0.0,0.0,0.0,0.0
2599,University College of Osteopathy,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
2600,University College TATI,Malaysia,0.0,0.0,0.0,0.0,0.0,0.0
2601,University for the Creative Arts,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
2602,"University of Agricultural Sciences, Bangalore",India,0.0,0.0,0.0,0.0,0.0,0.0
2603,University of Agronomic Sciences and Veterinary Medicine of Bucharest,Romania,0.0,0.0,0.0,0.0,0.0,0.0
2604,University of Ahmed Draia,Algeria,0.0,0.0,0.0,0.0,0.0,0.0
2605,University of Al-Hamdaniya,Iraq,0.0,0.0,0.0,0.0,0.0,0.0
2606,University of Alkafeel,Iraq,0.0,0.0,0.0,0.0,0.0,0.0
2607,University of Al Maarif,Iraq,0.0,0.0,0.0,0.0,0.0,0.0
2608,University of Balochistan,Pakistan,0.0,0.0,0.0,0.0,0.0,0.0
2609,"University of Baltistan, Skardu",Pakistan,0.0,0.0,0.0,0.0,0.0,0.0
2610,University of Batna 1,Algeria,0.0,0.0,0.0,0.0,0.0,0.0
2611,University of Bechar,Algeria,0.0,0.0,0.0,0.0,0.0,0.0
2612,University of Benghazi,Libya,0.0,0.0,0.0,0.0,0.0,0.0
2613,University of Blida 2,Algeria,0.0,0.0,0.0,0.0,0.0,0.0
2614,University of Bogot Jorge Tadeo Lozano,Colombia,0.0,0.0,0.0,0.0,0.0,0.0
2615,University of Greater Manchester,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
2616,University of Buraimi,Oman,0.0,0.0,0.0,0.0,0.0,0.0
2617,University of Chichester,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
2618,University of Constantine 3,Algeria,0.0,0.0,0.0,0.0,0.0,0.0
2619,University of Cross River State,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0
2620,University of Cumbria,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
2621,University of Cyberjaya,Malaysia,0.0,0.0,0.0,0.0,0.0,0.0
2622,University of Dubai,United Arab Emirates,0.0,0.0,0.0,0.0,0.0,0.0
2623,University of Eastern Philippines,Philippines,0.0,0.0,0.0,0.0,0.0,0.0
2624,VIZJA University,Poland,0.0,0.0,0.0,0.0,0.0,0.0
2625,University of Economics and Pedagogics,Uzbekistan,0.0,0.0,0.0,0.0,0.0,0.0
2626,University of Economics in Bratislava,Slovakia,0.0,0.0,0.0,0.0,0.0,0.0
2627,University of Economics  Varna,Bulgaria,0.0,0.0,0.0,0.0,0.0,0.0
2628,University of Educational Management,Ukraine,0.0,0.0,0.0,0.0,0.0,0.0
2629,University of Eldoret,Kenya,0.0,0.0,0.0,0.0,0.0,0.0
2630,University of El Oued,Algeria,0.0,0.0,0.0,0.0,0.0,0.0
2631,University of Fallujah,Iraq,0.0,0.0,0.0,0.0,0.0,0.0
2632,University of Franca,Brazil,0.0,0.0,0.0,0.0,0.0,0.0
2633,University of Garmian,Iraq,0.0,0.0,0.0,0.0,0.0,0.0
2634,University of Ghardaia,Algeria,0.0,0.0,0.0,0.0,0.0,0.0
2635,University of Hafr Al Batin,Saudi Arabia,0.0,0.0,0.0,0.0,0.0,0.0
2636,University of Halabja,Iraq,0.0,0.0,0.0,0.0,0.0,0.0
2637,University of Health Sciences Lahore,Pakistan,0.0,0.0,0.0,0.0,0.0,0.0
2638,University of Human Development,Iraq,0.0,0.0,0.0,0.0,0.0,0.0
2639,University of Information Technology and Communications,Iraq,0.0,0.0,0.0,0.0,0.0,0.0
